Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_2_:15	ascus;normal;	52	0	+0.000	0	0	0	0	1	0	+3241.297	+0.131	+0.001	+8.891	-17.110	
wt	17	_none_	181	3	+0.172	2	3	0	0	1	1	+10804.322	-0.000	-0.001	+1.078	+1456.089	
wt	_seg_0_:17	_none_	64	0	+0.172	2	1	0	0	1	1	+3841.537	+0.008	-0.001	+0.738	+2.608	
wt	_seg_1_:17	_none_	68	0	+0.172	5	0	0	0	1	1	+4321.729	-0.022	-0.001	+1.764	+66.711	
wt	_seg_2_:17	_none_	36	0	+0.172	0	0	0	0	1	0	+2160.864	+7.729	+0.201	+9.491	+0.694	
wt	20	_none_	176	3	+0.019	0	1	0	0	1	1	+10804.322	-1.141	-0.003	+0.352	+2.586	
wt	_seg_0_:20	_none_	48	0	+0.019	0	1	0	0	1	1	+2881.152	+0.789	-0.001	+0.476	+9.682	
wt	_seg_1_:20	_none_	44	0	+0.019	0	0	0	0	1	0	+2701.080	+0.004	-0.001	+0.827	-28.586	
wt	_seg_2_:20	_none_	68	0	+0.019	0	2	0	0	1	1	+4321.729	-0.051	-0.001	+6.240	+61.612	
wt	21	_none_	178	3	+0.258	1	2	0	0	1	1	+10804.322	+0.014	-0.001	+0.867	+8.141	
wt	_seg_0_:21	_none_	72	0	+0.258	0	1	0	0	1	1	+4321.729	+0.089	+0.001	+7.738	-28.276	
wt	_seg_1_:21	_none_	36	0	+0.258	0	1	0	0	1	1	+2160.864	+1.041	-0.001	+0.472	+7.732	
wt	_seg_2_:21	_none_	56	0	+0.258	0	0	0	0	1	0	+3601.441	+2.376	+0.002	+0.663	+11.725	
wt	22	_none_	180	3	+0.115	0	1	0	0	1	1	+10804.322	-0.337	-0.001	+0.483	+2.174	
wt	_seg_0_:22	_none_	60	0	+0.115	0	0	0	0	1	0	+3601.441	-0.005	-0.001	+1.723	+245.864	
wt	_seg_1_:22	_none_	60	0	+0.115	4	0	0	0	1	1	+3601.441	-0.033	-0.001	+1.692	+28.141	
wt	_seg_2_:22	_none_	44	0	+0.115	0	1	0	0	1	1	+2701.080	-0.046	-0.001	+0.781	+2.882	
wt	23	ascus;ascus;normal;normal;	181	1	+0.000	2	2	0	0	1	1	+10804.322	+0.003	-0.001	+0.654	-33.024	
wt	_seg_0_:23	ascus;ascus;normal;normal;	176	0	+0.000	2	2	0	0	1	1	+10804.322	-0.002	-0.001	+0.571	-45.847	
wt	24	ascus;normal;	181	3	+0.000	1	0	0	0	1	0	+10804.322	-0.013	-0.001	+1.237	+143.102	
wt	_seg_0_:24	ascus;normal;	40	0	+0.000	0	1	0	0	1	1	+2400.960	-7.171	+0.040	+0.575	+6.115	
wt	_seg_1_:24	ascus;normal;	36	0	+0.000	0	0	0	0	1	0	+2160.864	-0.241	-0.001	+0.634	-0.244	
