frame,y,x,minor,area,convexity,perimeter,major,circularity,frame,particle,label
151,419.54400000000004,524.357,26.392,1101,0.755,276.86,53.117,0.18,151,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
152,420.11199999999997,522.257,25.388,938,0.823,184.49200000000002,47.041000000000004,0.34600000000000003,152,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
153,434.075,515.479,26.805,941,0.8290000000000001,198.97799999999998,44.698,0.299,153,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
154,442.585,514.466,27.215999999999998,977,0.8079999999999999,206.635,45.706,0.28800000000000003,154,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
155,428.42900000000003,518.913,25.416999999999998,912,0.782,221.706,45.68600000000001,0.233,155,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
156,433.336,515.5790000000001,31.096,799,0.8340000000000001,162.108,32.716,0.382,156,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
157,450.86199999999997,510.033,25.451,963,0.779,229.019,48.177,0.231,157,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
158,448.92,510.89099999999996,27.44,961,0.8029999999999999,234.333,44.591,0.22,158,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
159,436.11400000000003,515.189,29.959,1103,0.8190000000000001,225.362,46.876999999999995,0.273,159,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
160,436.793,515.328,26.805,808,0.802,181.66400000000002,38.38,0.308,160,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
161,458.51800000000003,505.329,26.105,1185,0.782,277.203,57.798,0.19399999999999998,161,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
162,484.208,499.86400000000003,22.426,1286,0.778,324.801,73.014,0.153,162,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
163,507.03,498.89599999999996,20.063,1119,0.746,280.032,71.013,0.179,163,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
164,508.731,499.01099999999997,22.519000000000002,1145,0.768,268.475,64.738,0.2,164,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
165,524.326,502.569,25.914,1225,0.762,284.17400000000004,60.18899999999999,0.191,165,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
166,526.04,500.556,24.017,1032,0.802,225.94799999999998,54.71,0.254,166,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
167,509.426,499.916,23.968000000000004,973,0.8240000000000001,215.22,51.688,0.264,167,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
168,482.211,502.417,23.844,1216,0.772,303.103,64.932,0.166,168,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
169,474.29900000000004,502.244,23.593000000000004,1192,0.795,289.203,64.329,0.179,169,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
170,480.274,503.056,24.052,977,0.8109999999999999,197.463,51.72,0.315,170,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
171,483.57199999999995,503.025,25.642,991,0.8,228.53400000000002,49.208,0.23800000000000002,171,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
172,479.666,503.289,25.01,987,0.7709999999999999,244.333,50.247,0.20800000000000002,172,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
173,474.275,507.094,24.531999999999996,994,0.7809999999999999,257.546,51.591,0.188,173,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
174,479.065,505.87199999999996,27.203000000000003,823,0.8,186.49200000000002,38.521,0.297,174,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
175,494.616,510.282,23.389,1060,0.779,260.475,57.703,0.196,175,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
176,510.824,514.394,24.283,1156,0.748,281.931,60.611999999999995,0.183,176,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
177,509.588,512.433,24.44,999,0.813,214.53400000000002,52.044,0.273,177,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
178,509.949,510.735,26.601,1133,0.8059999999999999,236.81799999999998,54.231,0.254,178,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
179,511.12800000000004,510.795,25.831,1005,0.795,205.463,49.537,0.299,179,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
180,501.58099999999996,507.381,28.941999999999997,971,0.855,189.078,42.717,0.341,180,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
181,463.671,512.648,21.910999999999998,1150,0.755,331.144,66.827,0.132,181,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
1,493.12,551.981,23.699,1435,0.6920000000000001,378.884,77.097,0.126,1,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
2,499.611,547.314,30.465,1385,0.742,326.902,57.88399999999999,0.163,2,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
3,537.128,508.416,20.303,1675,0.682,466.767,105.04299999999999,0.09699999999999999,3,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
4,542.5219999999999,491.952,25.703000000000003,1665,0.664,443.45300000000003,82.479,0.106,4,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
5,537.762,505.48400000000004,25.162,1319,0.7979999999999999,288.86,66.743,0.19899999999999998,5,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
6,496.14300000000003,546.441,21.726,1551,0.679,417.99699999999996,90.897,0.11199999999999999,6,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
7,474.775,561.6990000000001,19.588,1328,0.619,391.47,86.319,0.109,7,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
8,481.68699999999995,555.444,25.194000000000003,1433,0.7340000000000001,358.74199999999996,72.42,0.14,8,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
9,500.44800000000004,539.561,22.683000000000003,1583,0.6859999999999999,433.06800000000004,88.85799999999999,0.106,9,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
10,531.351,499.083,22.365,1599,0.654,493.495,91.03200000000001,0.083,10,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
11,529.957,499.04699999999997,25.095,1775,0.682,525.134,90.059,0.081,11,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
12,505.99699999999996,529.754,31.974,1595,0.804,334.115,63.513999999999996,0.18,12,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
13,471.272,559.164,20.875,1397,0.623,436.624,85.21,0.092,13,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
14,477.57099999999997,556.993,25.17,1397,0.7170000000000001,348.014,70.669,0.145,14,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
15,515.8290000000001,525.158,22.18,1688,0.74,436.968,96.899,0.111,15,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
16,509.26800000000003,527.812,26.425,1611,0.738,397.37,77.622,0.128,16,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
17,471.92199999999997,559.758,27.342,1869,0.7170000000000001,456.423,87.03399999999999,0.113,17,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
18,480.961,554.7959999999999,29.58,1548,0.741,406.926,66.633,0.11699999999999999,18,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
19,525.89,508.94199999999995,24.418000000000003,1797,0.7190000000000001,463.45300000000003,93.70299999999999,0.105,19,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
20,525.615,502.30800000000005,33.853,1868,0.722,424.34,70.257,0.13,20,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
21,498.845,540.844,23.592,1589,0.725,434.34,85.758,0.106,21,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
22,482.211,556.913,24.163,1903,0.711,504.95,100.275,0.094,22,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
23,496.875,538.497,27.526999999999997,1462,0.7559999999999999,355.529,67.625,0.145,23,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
24,526.0740000000001,497.186,24.66,1725,0.757,383.12699999999995,89.066,0.14800000000000002,24,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
25,522.607,501.69800000000004,29.226,1707,0.76,379.713,74.367,0.149,25,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
26,490.983,538.41,20.991999999999997,1515,0.7170000000000001,370.985,91.88799999999999,0.138,26,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
27,462.55300000000005,561.3340000000001,23.634,1710,0.62,512.808,92.12200000000001,0.08199999999999999,27,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
28,482.591,550.275,28.566,1473,0.7390000000000001,379.57099999999997,65.655,0.128,28,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
29,519.266,496.38699999999994,24.035,1818,0.7,437.55300000000005,96.309,0.11900000000000001,29,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
30,512.783,496.74,29.164,1817,0.728,427.411,79.327,0.125,30,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
31,483.418,535.844,24.823,1979,0.716,484.32300000000004,101.51,0.106,31,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
32,456.736,554.803,24.414,1769,0.61,509.73699999999997,92.256,0.086,32,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
33,491.537,529.183,27.309,1497,0.789,327.286,69.796,0.17600000000000002,33,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
34,513.281,507.694,26.28,1729,0.748,379.47,83.76700000000001,0.151,34,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
35,501.336,520.476,30.111,1369,0.8109999999999999,278.274,57.888000000000005,0.222,35,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
36,469.70599999999996,548.544,18.744,1444,0.6890000000000001,396.29900000000004,98.088,0.11599999999999999,36,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
37,494.577,528.137,25.218000000000004,1142,0.799,242.919,57.658,0.243,37,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
38,501.501,519.056,26.267,1398,0.774,313.144,67.765,0.179,38,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
39,482.361,539.471,23.643,1541,0.696,424.24,82.986,0.10800000000000001,39,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
40,459.441,556.119,22.191,1775,0.68,491.495,101.84100000000001,0.092,40,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
41,484.19,535.1419999999999,27.837,1499,0.7859999999999999,287.345,68.564,0.228,41,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
42,506.181,514.347,26.031999999999996,1678,0.76,411.269,82.072,0.125,42,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
43,502.579,519.937,26.724,1407,0.7490000000000001,366.843,67.03399999999999,0.131,43,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
45,494.244,526.519,29.485,1244,0.797,291.688,53.718999999999994,0.184,45,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
46,511.68,491.227,25.287,1781,0.72,423.855,89.675,0.125,46,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
47,515.3,472.412,27.704,1768,0.7559999999999999,380.25699999999995,81.25399999999999,0.154,47,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
48,511.23400000000004,493.241,31.396,1348,0.805,287.103,54.666000000000004,0.20600000000000002,48,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
49,482.069,535.866,21.67,1585,0.71,488.524,93.12700000000001,0.083,49,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
50,481.07,538.316,25.596999999999998,1520,0.721,364.399,75.607,0.14400000000000002,50,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
51,494.689,521.021,31.194000000000003,1590,0.746,394.541,64.899,0.128,51,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
52,481.43199999999996,535.399,23.314,1581,0.68,390.884,86.344,0.13,52,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
53,447.631,559.872,22.269000000000002,1674,0.6920000000000001,488.423,95.712,0.08800000000000001,53,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
54,479.01199999999994,541.707,27.253,1090,0.805,218.291,50.924,0.287,54,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
55,510.095,496.695,22.833000000000002,1797,0.7440000000000001,452.281,100.206,0.11,55,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
56,509.596,493.72,32.854,1720,0.76,358.35699999999997,66.65899999999999,0.168,56,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
57,480.80400000000003,530.644,20.48,1420,0.685,379.81300000000005,88.281,0.124,57,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
58,445.278,561.4019999999999,16.555999999999997,1030,0.562,433.99699999999996,79.21300000000001,0.069,58,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
59,426.901,571.552,19.256,1080,0.573,386.541,71.413,0.091,59,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
60,430.124,572.293,22.055999999999997,1010,0.715,334.458,58.303999999999995,0.113,60,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
61,485.21,543.006,19.697,1398,0.6859999999999999,394.441,90.367,0.113,61,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
62,518.507,493.749,24.595,1750,0.682,397.12699999999995,90.594,0.139,62,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
63,516.427,461.916,26.372,1684,0.7559999999999999,391.713,81.305,0.138,63,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
64,514.231,476.466,38.639,1749,0.807,323.286,57.63399999999999,0.21,64,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
65,489.001,528.0319999999999,17.08,1252,0.639,431.269,93.333,0.085,65,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
66,459.483,558.928,16.746,1153,0.579,442.48199999999997,87.664,0.07400000000000001,66,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
67,479.841,544.877,25.5,1330,0.736,333.144,66.408,0.151,67,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
68,500.925,521.611,24.680999999999997,1484,0.7490000000000001,366.056,76.557,0.139,68,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
69,508.76599999999996,504.147,25.713,1951,0.737,487.98,96.61,0.10300000000000001,69,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
70,510.092,495.338,22.158,1548,0.738,442.139,88.95100000000001,0.1,70,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
71,515.335,482.61400000000003,23.693,1493,0.7390000000000001,334.458,80.23100000000001,0.168,71,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
72,514.873,487.431,28.996,1385,0.775,303.002,60.817,0.19,72,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
73,504.505,510.62800000000004,20.564,1378,0.6859999999999999,350.115,85.318,0.141,73,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
74,470.98900000000003,548.711,15.12,964,0.5529999999999999,442.968,81.176,0.062,74,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
75,459.34,555.615,20.982,1484,0.631,516.95,90.053,0.07,75,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
76,466.134,551.0419999999999,20.505,1145,0.677,365.42800000000005,71.096,0.10800000000000001,76,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
77,460.405,554.021,20.605,1544,0.6779999999999999,454.524,95.41,0.094,77,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
78,445.832,562.244,17.145,991,0.5660000000000001,411.855,73.596,0.073,78,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
79,446.212,563.702,18.0,1028,0.604,390.784,72.71600000000001,0.085,79,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
80,462.903,553.471,27.643,1164,0.74,339.186,53.613,0.127,80,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
81,498.478,528.618,19.871,1347,0.705,387.12699999999995,86.309,0.113,81,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
82,513.725,510.162,19.998,1433,0.6729999999999999,420.926,91.235,0.102,82,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
83,517.2869999999999,496.894,23.794,1481,0.621,402.098,79.251,0.115,83,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
84,512.981,505.425,26.418000000000003,1333,0.754,331.63,64.244,0.152,84,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
85,499.99800000000005,525.0459999999999,20.894000000000002,1200,0.685,350.6,73.127,0.12300000000000001,85,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
86,465.68300000000005,555.835,15.042,872,0.44,497.879,73.812,0.044000000000000004,86,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
87,469.666,553.319,17.747,1073,0.65,377.32800000000003,76.983,0.095,87,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
88,494.356,537.086,21.361,1202,0.74,312.316,71.64699999999999,0.155,88,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
89,505.006,520.126,21.25,1325,0.7090000000000001,376.399,79.39,0.11800000000000001,89,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
90,514.156,504.49,20.493000000000002,1351,0.742,342.35699999999997,83.936,0.145,90,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
91,512.674,506.87,26.418000000000003,1221,0.738,305.73,58.848,0.16399999999999998,91,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
92,508.004,516.11,29.265,1288,0.8079999999999999,261.30400000000003,56.037,0.237,92,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
93,493.94599999999997,535.069,21.135,1177,0.701,369.32800000000003,70.907,0.10800000000000001,93,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
94,485.845,541.919,18.636,1048,0.645,368.25699999999995,71.601,0.09699999999999999,94,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
95,482.631,545.386,19.489,1181,0.682,344.115,77.156,0.125,95,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
96,488.186,537.207,23.9,1185,0.708,332.416,63.128,0.135,96,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
97,509.298,512.124,22.035,1212,0.7020000000000001,328.316,70.032,0.141,97,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
98,515.83,489.906,18.849,1176,0.644,378.985,79.44,0.10300000000000001,98,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
99,515.239,492.38800000000003,19.789,1183,0.6890000000000001,369.186,76.117,0.109,99,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
100,508.092,508.069,27.250999999999998,1168,0.747,308.659,54.573,0.154,100,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
101,501.917,519.679,24.861,1195,0.7509999999999999,295.83099999999996,61.2,0.172,101,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
102,495.415,529.489,22.874000000000002,1173,0.748,270.032,65.294,0.20199999999999999,102,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
