time,y,x,mass,size,ecc,signal,raw_mass,ep,category,particle
141,735.1080000000001,255.21900000000002,126.573,712,0.731,205.362,32.022,0.212,wt,2
141,796.803,477.602,9.293,1352,0.711,398.34,44.13399999999999,0.107,wt,5
141,793.299,673.2769999999999,143.393,932,0.813,219.362,36.762,0.243,wt,6
141,802.128,790.041,125.91,651,0.777,169.179,29.135,0.28600000000000003,wt,22
141,855.627,543.62,167.005,1644,0.693,405.754,56.001999999999995,0.125,wt,9
141,716.837,492.408,77.692,1538,0.7240000000000001,366.6,44.691,0.14400000000000002,wt,1
141,900.48,585.014,75.37899999999999,1162,0.7559999999999999,299.245,40.284,0.163,wt,12
141,990.3560000000001,474.027,115.346,973,0.777,238.09,35.824,0.21600000000000003,wt,16
141,997.362,847.46,23.749000000000002,1260,0.738,340.115,41.931999999999995,0.13699999999999998,wt,17
141,1010.7389999999999,400.52099999999996,138.691,887,0.807,205.27900000000002,37.782,0.265,wt,18
141,704.2280000000001,735.222,170.31099999999998,996,0.805,231.262,37.501,0.23399999999999999,wt,20
141,21.105999999999998,563.048,92.726,772,0.74,255.06099999999998,34.158,0.149,wt,0
141,86.369,473.959,128.66,1372,0.802,278.274,45.623000000000005,0.223,wt,24
141,328.01300000000003,874.2289999999999,52.815,746,0.8170000000000001,190.392,30.954,0.259,wt,28
141,328.24300000000005,565.364,42.708999999999996,610,0.736,171.27900000000002,29.465,0.261,wt,29
141,390.121,372.884,154.093,815,0.7609999999999999,225.362,32.498000000000005,0.20199999999999999,wt,32
141,399.465,686.45,126.027,863,0.782,217.94799999999998,33.696,0.228,wt,33
141,689.3430000000001,307.505,106.85799999999999,635,0.765,200.149,30.11,0.19899999999999998,wt,25
141,684.1080000000001,178.43599999999998,127.569,1200,0.779,279.546,39.861999999999995,0.193,wt,21
141,596.915,177.888,146.725,796,0.813,201.22,33.195,0.247,wt,37
142,808.117,928.543,68.199,713,0.784,182.83599999999998,34.181999999999995,0.268,wt,8
142,732.471,572.586,150.101,1083,0.7490000000000001,271.203,38.115,0.185,wt,3
142,734.5980000000001,256.192,124.992,676,0.769,200.635,31.445999999999998,0.21100000000000002,wt,2
142,795.954,479.327,15.068,1308,0.7509999999999999,302.416,43.464,0.18,wt,5
142,794.385,676.26,155.225,915,0.8,211.019,37.763000000000005,0.258,wt,6
142,801.242,787.311,52.125,623,0.7859999999999999,171.27900000000002,29.2,0.267,wt,22
142,854.8919999999999,541.993,155.095,1550,0.708,415.311,53.571999999999996,0.113,wt,9
142,898.387,586.1419999999999,47.353,1163,0.736,313.144,40.787,0.149,wt,12
142,702.88,735.005,106.699,956,0.769,246.09,36.205,0.198,wt,20
142,989.331,475.031,155.898,955,0.805,214.049,35.575,0.262,wt,16
142,996.925,847.7860000000001,48.36600000000001,1207,0.7809999999999999,280.132,40.268,0.193,wt,17
142,687.6360000000001,307.347,11.634,633,0.769,173.179,28.932,0.265,wt,25
142,1010.796,399.361,142.595,861,0.8320000000000001,193.179,36.946,0.29,wt,18
142,684.257,182.575,145.00799999999998,1211,0.8170000000000001,248.333,41.521,0.247,wt,21
142,21.05,562.078,105.751,742,0.745,221.94799999999998,33.32,0.18899999999999997,wt,0
142,84.366,485.715,167.574,1613,0.782,356.014,53.45399999999999,0.16,wt,24
142,326.742,872.952,127.74700000000001,730,0.8,175.907,31.554000000000002,0.29600000000000004,wt,28
142,329.51199999999994,565.2,40.601,606,0.7490000000000001,173.66400000000002,29.616999999999997,0.253,wt,29
142,391.26599999999996,372.79699999999997,78.69,804,0.784,190.49200000000002,34.203,0.278,wt,32
142,397.11800000000005,687.1569999999999,72.89699999999999,842,0.8109999999999999,180.93599999999998,34.073,0.32299999999999995,wt,33
142,706.049,500.36400000000003,57.06100000000001,2213,0.684,622.347,75.39399999999999,0.07200000000000001,wt,1
142,597.2180000000001,181.58,144.293,774,0.7979999999999999,190.735,31.663,0.267,wt,37
143,731.6139999999999,572.1659999999999,161.966,1074,0.77,260.132,37.931,0.19899999999999998,wt,3
143,735.278,256.2,93.18,677,0.7490000000000001,210.19099999999997,31.434,0.193,wt,2
143,792.197,671.9019999999999,122.905,891,0.784,198.97799999999998,35.53,0.28300000000000003,wt,6
143,796.204,479.63199999999995,31.159000000000002,1258,0.7879999999999999,279.546,42.876999999999995,0.20199999999999999,wt,5
143,801.273,786.8330000000001,157.891,634,0.7909999999999999,171.179,30.006999999999998,0.272,wt,22
143,806.3,929.416,60.068000000000005,694,0.7390000000000001,214.77700000000002,32.19,0.18899999999999997,wt,8
143,855.1080000000001,544.033,159.341,1528,0.65,472.968,52.493,0.086,wt,9
143,899.414,586.635,85.333,1178,0.748,301.688,40.527,0.163,wt,12
143,988.076,475.80300000000005,140.528,968,0.7659999999999999,279.103,35.484,0.156,wt,16
143,996.878,847.3380000000001,36.027,1228,0.76,320.558,42.537,0.15,wt,17
143,1010.666,399.659,155.556,900,0.779,240.291,39.071999999999996,0.196,wt,18
143,705.1519999999999,736.26,170.96099999999998,993,0.738,262.96,37.522,0.18,wt,20
143,686.444,308.724,41.496,607,0.8,164.794,28.799,0.281,wt,25
143,683.1289999999999,182.155,143.13,1206,0.79,264.132,42.331,0.217,wt,21
143,706.956,501.274,54.545,2173,0.6890000000000001,522.992,72.079,0.1,wt,1
143,18.747,562.269,109.359,756,0.747,223.706,33.559,0.19,wt,0
143,86.985,491.353,155.037,1560,0.787,325.973,57.177,0.184,wt,24
143,327.651,874.918,173.66,720,0.816,180.593,31.594,0.27699999999999997,wt,28
143,389.755,371.876,75.256,769,0.768,217.463,33.082,0.204,wt,32
143,396.63699999999994,687.2280000000001,13.671,823,0.826,179.421,33.1,0.321,wt,33
143,325.181,568.16,120.37899999999999,570,0.753,165.179,28.467,0.263,wt,29
143,596.8919999999999,181.18900000000002,147.84799999999998,818,0.7909999999999999,209.463,33.275999999999996,0.23399999999999999,wt,37
144,705.337,735.4960000000001,62.176,936,0.789,208.53400000000002,35.334,0.27,wt,20
144,800.102,788.135,35.538000000000004,628,0.784,171.179,28.763,0.26899999999999996,wt,22
144,731.8789999999999,572.3430000000001,66.801,1059,0.757,321.144,38.672,0.129,wt,3
144,735.8389999999999,255.82,139.399,681,0.772,203.80599999999998,31.823,0.20600000000000002,wt,2
144,791.6389999999999,671.814,150.255,892,0.7959999999999999,231.262,34.899,0.21,wt,6
144,797.105,477.876,20.283,1209,0.7909999999999999,277.44599999999997,41.54600000000001,0.19699999999999998,wt,5
144,805.947,931.5169999999999,20.375999999999998,698,0.813,160.451,33.104,0.341,wt,8
144,900.872,586.692,81.529,1134,0.787,277.203,39.900999999999996,0.185,wt,12
144,982.525,866.194,30.211,2317,0.643,608.448,88.75200000000001,0.079,wt,17
144,989.367,476.75800000000004,112.834,931,0.7809999999999999,210.392,35.209,0.264,wt,16
144,1010.936,399.249,150.57299999999998,866,0.802,213.321,37.596,0.239,wt,18
144,854.855,541.894,161.259,1463,0.715,363.81300000000005,52.641000000000005,0.139,wt,9
144,685.832,307.575,30.379,612,0.764,165.765,28.77,0.28,wt,25
144,682.206,179.96400000000003,140.964,1189,0.784,249.40400000000002,40.139,0.24,wt,21
144,18.195999999999998,561.1619999999999,60.945,795,0.762,231.505,33.494,0.18600000000000003,wt,0
144,83.62799999999999,480.27099999999996,36.87,1404,0.799,293.688,43.872,0.205,wt,24
144,326.457,565.471,18.435,585,0.7170000000000001,171.765,29.154,0.249,wt,29
144,329.675,874.198,22.989,725,0.8220000000000001,189.321,32.365,0.254,wt,28
144,387.746,373.281,97.306,772,0.784,196.392,33.461999999999996,0.252,wt,32
144,704.447,501.284,82.6,2268,0.737,459.69599999999997,73.167,0.135,wt,1
144,595.418,180.053,38.66,794,0.779,205.362,33.395,0.237,wt,37
144,397.561,688.268,83.04700000000001,862,0.8170000000000001,194.735,35.406,0.28600000000000003,wt,33
145,806.095,928.466,43.919,684,0.745,208.635,32.422,0.19699999999999998,wt,8
145,799.791,789.4580000000001,163.61,642,0.804,161.865,30.201999999999998,0.308,wt,22
145,737.078,255.80200000000002,110.376,695,0.748,183.907,31.092,0.258,wt,2
145,793.01,671.373,137.726,922,0.8009999999999999,212.53400000000002,35.74,0.256,wt,6
145,855.696,540.0880000000001,140.44,1420,0.691,431.11,51.036,0.096,wt,9
145,797.672,478.37300000000005,11.767999999999999,1259,0.7709999999999999,355.286,42.753,0.125,wt,5
145,981.4110000000001,867.058,44.145,2310,0.6459999999999999,633.46,89.10700000000001,0.07200000000000001,wt,17
145,990.171,475.689,170.53799999999998,916,0.79,225.605,34.39,0.226,wt,16
145,1011.383,400.505,143.616,849,0.762,204.593,38.156,0.255,wt,18
145,732.936,570.0740000000001,60.101000000000006,1068,0.737,258.96,37.404,0.2,wt,3
145,901.077,586.77,82.875,1136,0.763,277.44599999999997,40.616,0.185,wt,12
145,709.385,735.427,151.07399999999998,963,0.8170000000000001,207.80599999999998,37.711999999999996,0.28,wt,20
145,687.7869999999999,309.075,178.315,610,0.775,167.179,28.869,0.27399999999999997,wt,25
145,331.892,871.829,132.797,727,0.8059999999999999,174.007,31.91,0.302,wt,28
145,704.2769999999999,501.05400000000003,65.273,2199,0.7020000000000001,538.95,75.95,0.095,wt,1
145,23.921,562.0319999999999,97.125,692,0.747,194.97799999999998,33.06,0.22899999999999998,wt,0
145,81.865,474.023,128.29,1133,0.777,268.132,42.486999999999995,0.198,wt,24
145,327.111,569.08,178.315,574,0.7340000000000001,192.49200000000002,27.995,0.195,wt,29
145,388.45099999999996,372.66,113.806,742,0.778,196.97799999999998,31.805,0.24,wt,32
145,396.595,688.297,125.70700000000001,831,0.8009999999999999,199.80599999999998,34.478,0.262,wt,33
145,597.7669999999999,181.58700000000002,115.866,756,0.8140000000000001,183.321,32.079,0.28300000000000003,wt,37
145,683.768,180.87599999999998,151.29399999999998,1145,0.7929999999999999,268.475,40.94,0.2,wt,21
146,796.352,479.689,146.634,1294,0.785,313.487,42.756,0.165,wt,5
146,799.2769999999999,791.257,150.461,654,0.7959999999999999,163.279,30.063000000000002,0.308,wt,22
146,792.868,669.461,133.21,943,0.772,240.333,36.631,0.205,wt,6
146,709.77,736.26,106.314,963,0.7879999999999999,219.019,36.931999999999995,0.252,wt,20
146,737.1310000000001,255.40900000000002,111.541,712,0.69,248.81799999999998,31.896,0.145,wt,2
146,732.692,571.146,163.887,1107,0.736,285.931,37.735,0.17,wt,3
146,805.8960000000001,926.32,122.829,689,0.757,201.80599999999998,31.651,0.213,wt,8
146,854.814,540.187,162.759,1477,0.703,393.32800000000003,53.54,0.12,wt,9
146,1009.828,400.30199999999996,151.69899999999998,939,0.8270000000000001,209.321,37.754,0.26899999999999996,wt,18
146,899.222,587.249,49.145,1165,0.7809999999999999,257.061,40.944,0.222,wt,12
146,990.418,475.98800000000006,23.385,907,0.785,211.12,34.874,0.256,wt,16
146,997.6030000000001,850.26,76.827,1250,0.7809999999999999,279.44599999999997,41.114,0.201,wt,17
146,25.218000000000004,559.2769999999999,67.694,682,0.743,214.53400000000002,34.135,0.18600000000000003,wt,0
146,705.9739999999999,499.52099999999996,52.56100000000001,2284,0.722,510.666,75.756,0.11,wt,1
146,688.388,306.692,47.386,651,0.802,156.208,30.287,0.335,wt,25
146,84.204,481.69,50.477,1450,0.792,307.83099999999996,46.803999999999995,0.192,wt,24
146,327.038,566.582,137.291,572,0.732,171.27900000000002,28.877,0.245,wt,29
146,388.259,372.925,112.068,776,0.754,214.53400000000002,33.219,0.212,wt,32
146,397.024,686.9680000000001,75.619,844,0.787,195.321,35.086999999999996,0.278,wt,33
146,330.103,872.7389999999999,165.579,735,0.8009999999999999,176.83599999999998,32.156,0.295,wt,28
146,595.321,182.37,36.87,815,0.774,205.80599999999998,33.855,0.242,wt,37
146,684.288,181.81599999999997,141.71,1190,0.8079999999999999,284.86,41.698,0.184,wt,21
147,807.678,927.573,36.87,729,0.75,207.12,33.634,0.214,wt,8
147,732.655,571.28,97.431,1067,0.7440000000000001,280.96,39.010999999999996,0.17,wt,3
147,737.187,255.47099999999998,23.199,690,0.737,202.53400000000002,31.048000000000002,0.21100000000000002,wt,2
147,796.171,480.844,22.62,1272,0.732,310.902,42.163999999999994,0.165,wt,5
147,792.569,668.745,119.055,913,0.815,223.362,35.977,0.23,wt,6
147,800.2539999999999,789.8539999999999,100.008,641,0.774,166.35,29.103,0.29100000000000004,wt,22
147,855.586,542.722,161.03,1539,0.6709999999999999,446.48199999999997,56.226000000000006,0.09699999999999999,wt,9
147,709.427,735.5219999999999,161.14700000000002,1000,0.764,233.99,37.352,0.23,wt,20
147,901.475,586.192,59.236999999999995,1190,0.735,329.63,40.28,0.138,wt,12
147,990.2689999999999,476.06199999999995,131.309,938,0.76,253.889,35.876999999999995,0.183,wt,16
147,1010.06,399.778,153.435,905,0.777,211.907,38.178000000000004,0.253,wt,18
147,1000.437,847.625,33.69,1261,0.755,345.42800000000005,44.25,0.133,wt,17
147,706.427,499.416,66.714,2304,0.6970000000000001,502.566,76.723,0.115,wt,1
147,26.631,559.351,67.932,696,0.742,206.877,33.402,0.204,wt,0
147,87.573,486.991,152.049,1499,0.8,330.94300000000004,51.228,0.172,wt,24
147,328.12300000000005,564.877,21.500999999999998,589,0.726,202.53400000000002,28.346,0.18,wt,29
147,330.434,873.698,11.31,717,0.838,158.451,31.975,0.359,wt,28
147,389.702,371.811,78.69,763,0.7709999999999999,187.421,33.045,0.273,wt,32
147,399.94599999999997,687.076,111.251,849,0.816,186.49200000000002,34.314,0.307,wt,33
147,688.449,306.899,35.538000000000004,602,0.78,163.52200000000002,28.182,0.28300000000000003,wt,25
147,683.1419999999999,174.22299999999998,139.764,1113,0.777,288.132,41.803000000000004,0.168,wt,21
147,596.6990000000001,179.08,159.274,805,0.7959999999999999,197.12,32.699,0.26,wt,37
148,856.232,542.479,129.685,1502,0.711,409.47,53.11,0.113,wt,9
148,733.6080000000001,570.693,19.983,1066,0.745,282.375,38.048,0.168,wt,3
148,740.2489999999999,255.166,95.85600000000001,698,0.7140000000000001,255.16099999999997,32.451,0.135,wt,2
148,792.6619999999999,672.323,147.84799999999998,912,0.768,231.505,35.093,0.214,wt,6
148,796.66,478.89300000000003,177.614,1238,0.77,317.144,41.815,0.155,wt,5
148,800.0239999999999,789.573,152.7,632,0.82,154.208,29.945999999999998,0.33399999999999996,wt,22
148,808.86,929.541,75.964,708,0.8079999999999999,179.179,32.006,0.27699999999999997,wt,8
148,710.122,734.289,122.574,965,0.7909999999999999,229.706,36.326,0.23,wt,20
148,990.78,475.594,134.029,961,0.7859999999999999,231.605,36.348,0.225,wt,16
148,999.444,849.577,17.021,1227,0.767,302.759,42.766000000000005,0.168,wt,17
148,1010.832,399.131,144.605,886,0.8220000000000001,186.593,38.625,0.32,wt,18
148,902.745,584.747,57.995,1159,0.775,266.818,40.412,0.205,wt,12
148,704.561,499.39099999999996,69.528,2274,0.703,495.394,74.582,0.11599999999999999,wt,1
148,684.6389999999999,305.66200000000003,36.158,555,0.7709999999999999,162.208,28.246,0.265,wt,25
148,23.866,561.2819999999999,109.74700000000001,743,0.7390000000000001,216.049,33.338,0.2,wt,0
148,89.19200000000001,483.389,136.364,1505,0.754,333.529,51.192,0.17,wt,24
148,327.798,570.151,81.87,590,0.723,172.007,30.052,0.251,wt,29
148,330.914,873.546,133.877,724,0.8,180.83599999999998,31.959,0.278,wt,28
148,392.102,370.849,84.14399999999999,779,0.816,181.66400000000002,34.285,0.297,wt,32
148,399.74699999999996,685.9019999999999,65.898,855,0.7909999999999999,220.676,34.836999999999996,0.221,wt,33
148,683.087,175.179,130.972,1126,0.792,247.06099999999998,41.497,0.23199999999999998,wt,21
148,596.6990000000001,179.179,73.443,769,0.782,203.706,32.39,0.233,wt,37
149,737.125,254.748,143.746,618,0.693,207.12,29.854,0.18100000000000002,wt,2
149,855.922,542.168,165.343,1497,0.653,440.139,54.777,0.09699999999999999,wt,9
149,793.695,674.7289999999999,24.677,883,0.809,191.078,35.760999999999996,0.304,wt,6
149,798.237,479.35699999999997,3.5039999999999996,1198,0.784,242.919,41.653,0.255,wt,5
149,800.5989999999999,791.683,127.875,608,0.7859999999999999,157.279,28.677,0.309,wt,22
149,808.4689999999999,928.085,53.427,675,0.772,224.877,32.827,0.168,wt,8
149,990.1669999999999,476.906,21.038,953,0.7959999999999999,240.333,37.033,0.207,wt,16
149,997.203,849.543,41.906000000000006,1200,0.75,291.58799999999997,42.831,0.177,wt,17
149,1009.37,398.338,127.117,928,0.7709999999999999,237.94799999999998,38.144,0.20600000000000002,wt,18
149,729.753,573.86,20.854,1005,0.737,266.617,37.668,0.17800000000000002,wt,3
149,900.3380000000001,586.578,61.928000000000004,1114,0.76,278.517,40.376,0.18,wt,12
149,708.3380000000001,735.495,64.654,942,0.7759999999999999,250.919,36.029,0.188,wt,20
149,330.094,567.2090000000001,42.614,557,0.759,165.27900000000002,27.291,0.256,wt,29
149,684.289,305.282,76.373,583,0.738,180.83599999999998,27.784000000000002,0.22399999999999998,wt,25
149,20.48,561.259,73.009,713,0.7909999999999999,186.49200000000002,33.396,0.258,wt,0
149,86.094,476.582,118.14200000000001,1262,0.7979999999999999,274.617,41.934,0.21,wt,24
149,331.67,873.409,16.39,701,0.823,158.69299999999998,31.956,0.35,wt,28
149,385.91,372.77,106.991,736,0.8029999999999999,163.765,32.832,0.345,wt,32
149,396.60400000000004,686.5830000000001,112.834,797,0.789,179.078,33.257,0.312,wt,33
149,684.645,179.34900000000002,131.309,1092,0.818,243.505,39.12,0.231,wt,21
149,704.696,500.61,56.706,2169,0.711,482.624,74.89699999999999,0.11699999999999999,wt,1
149,597.599,180.845,58.782,789,0.787,174.83599999999998,32.727,0.324,wt,37
150,807.993,928.812,56.725,690,0.757,176.25,32.482,0.27899999999999997,wt,8
150,733.678,254.268,106.85799999999999,594,0.75,188.49200000000002,28.334,0.21,wt,2
150,795.924,480.00800000000004,7.97,1204,0.772,285.83099999999996,41.535,0.185,wt,5
150,792.174,673.023,165.61900000000003,875,0.79,226.576,33.948,0.214,wt,6
150,799.9,793.247,112.109,633,0.79,167.179,29.014,0.285,wt,22
150,726.893,575.2919999999999,61.699,982,0.727,305.44599999999997,37.294000000000004,0.132,wt,3
150,854.79,542.132,141.483,1392,0.68,415.51199999999994,52.013999999999996,0.10099999999999999,wt,9
150,899.6110000000001,587.3290000000001,67.964,1096,0.769,277.789,39.034,0.17800000000000002,wt,12
150,989.831,474.93800000000005,62.176,884,0.775,219.605,35.203,0.23,wt,16
150,997.4760000000001,848.872,26.565,1188,0.7659999999999999,283.931,42.357,0.185,wt,17
150,1009.6669999999999,400.301,140.356,890,0.83,200.69299999999998,36.15,0.278,wt,18
150,714.919,492.918,110.956,1403,0.7879999999999999,311.245,43.181000000000004,0.182,wt,1
150,709.0939999999999,735.8739999999999,107.59200000000001,956,0.799,211.463,37.28,0.26899999999999996,wt,20
150,687.046,307.703,107.354,597,0.8140000000000001,155.137,28.86,0.312,wt,25
150,21.482,561.768,78.408,717,0.774,201.321,31.685,0.222,wt,0
150,84.36200000000001,475.745,168.93,1206,0.779,293.688,39.883,0.17600000000000002,wt,24
150,326.478,563.992,47.291000000000004,591,0.7340000000000001,184.97799999999998,28.421,0.217,wt,29
150,330.569,874.248,144.09,727,0.8079999999999999,167.179,30.968000000000004,0.327,wt,28
150,385.9,373.281,58.782,725,0.78,183.907,31.013,0.26899999999999996,wt,32
150,397.412,686.6189999999999,53.746,783,0.802,189.22,31.868000000000002,0.275,wt,33
150,596.256,182.29,147.995,749,0.797,189.907,31.518,0.261,wt,37
150,683.742,178.917,167.735,1125,0.7879999999999999,264.233,39.542,0.20199999999999999,wt,21
151,799.482,792.268,125.538,612,0.78,183.27900000000002,29.08,0.22899999999999998,wt,22
151,796.2239999999999,480.042,39.036,1172,0.789,263.889,40.897,0.21100000000000002,wt,5
151,729.957,574.7919999999999,145.561,983,0.7759999999999999,237.262,36.634,0.21899999999999997,wt,3
151,735.074,255.065,156.194,619,0.7140000000000001,199.563,29.616,0.195,wt,2
151,807.648,929.305,51.582,668,0.757,178.25,32.506,0.264,wt,8
151,791.9019999999999,673.7330000000001,121.21799999999999,861,0.826,180.49200000000002,33.993,0.332,wt,6
151,855.158,543.625,148.276,1446,0.6709999999999999,436.725,52.968,0.095,wt,9
151,899.01,586.6990000000001,73.887,1127,0.7659999999999999,257.99,38.751,0.213,wt,12
151,987.804,473.86400000000003,133.091,901,0.777,253.889,36.416,0.17600000000000002,wt,16
151,999.0,847.2139999999999,40.855,1169,0.804,296.759,42.601000000000006,0.16699999999999998,wt,17
151,1010.507,401.445,149.744,840,0.82,191.765,35.648,0.287,wt,18
151,706.081,734.922,30.735,991,0.787,236.43400000000003,36.982,0.223,wt,20
151,684.309,181.278,133.363,1121,0.779,251.64700000000002,41.533,0.222,wt,21
151,20.160999999999998,562.874,105.124,728,0.7559999999999999,239.262,33.33,0.16,wt,0
151,83.72399999999999,473.31699999999995,116.565,1188,0.73,305.144,40.508,0.16,wt,24
151,327.216,568.3,43.919,539,0.695,197.463,27.948,0.174,wt,29
151,329.94599999999997,875.7489999999999,98.13,716,0.8079999999999999,170.35,30.475,0.31,wt,28
151,386.916,373.82800000000003,94.289,729,0.769,195.22,32.157,0.24,wt,32
151,396.789,686.805,104.744,840,0.821,190.735,33.923,0.29,wt,33
151,685.605,306.53700000000003,74.291,562,0.752,172.83599999999998,27.281,0.23600000000000002,wt,25
151,595.879,178.55,175.365,718,0.763,197.907,31.413,0.23,wt,37
151,704.279,501.195,53.673,2120,0.657,538.507,76.87,0.092,wt,1
152,801.295,790.768,110.556,628,0.7859999999999999,163.279,28.825,0.29600000000000004,wt,22
152,793.557,669.018,145.923,841,0.794,192.49200000000002,34.67,0.285,wt,6
152,796.4839999999999,479.92,8.915,1243,0.789,287.103,43.327,0.18899999999999997,wt,5
152,707.832,735.299,116.565,998,0.809,228.43400000000003,36.33,0.24,wt,20
152,736.905,256.459,109.98299999999999,630,0.73,188.25,29.443,0.223,wt,2
152,731.0830000000001,573.66,153.997,1024,0.743,289.002,36.559,0.154,wt,3
152,808.569,930.4760000000001,61.504,711,0.795,161.622,33.152,0.342,wt,8
152,856.5889999999999,542.629,170.69,1435,0.698,396.926,52.595,0.114,wt,9
152,900.8810000000001,586.26,60.832,1135,0.755,307.002,39.562,0.151,wt,12
152,990.433,474.599,56.68899999999999,919,0.7759999999999999,247.747,34.918,0.188,wt,16
152,998.2810000000001,849.023,22.443,1218,0.7559999999999999,322.45799999999997,41.82,0.147,wt,17
152,1010.7280000000001,400.472,135.0,850,0.8370000000000001,189.421,36.434,0.298,wt,18
152,685.705,306.619,75.964,595,0.7879999999999999,157.966,28.217,0.3,wt,25
152,684.029,176.737,117.12100000000001,1087,0.807,252.576,39.297,0.214,wt,21
152,707.148,502.49199999999996,58.299,2226,0.7170000000000001,501.73699999999997,74.279,0.111,wt,1
152,21.311999999999998,563.863,115.27799999999999,744,0.7879999999999999,196.735,33.608000000000004,0.242,wt,0
152,91.307,480.907,152.15200000000002,1517,0.787,333.63,52.913000000000004,0.171,wt,24
152,329.95599999999996,874.778,165.579,698,0.807,163.179,30.947,0.32899999999999996,wt,28
152,386.839,373.023,64.093,750,0.772,205.605,32.251,0.223,wt,32
152,398.176,686.8580000000001,105.01799999999999,858,0.7559999999999999,221.019,34.709,0.221,wt,33
152,325.814,569.3580000000001,109.537,563,0.7509999999999999,160.108,27.346999999999998,0.276,wt,29
152,597.418,179.679,28.61,776,0.807,181.765,31.909000000000002,0.295,wt,37
153,806.581,930.08,37.747,678,0.748,189.321,33.21,0.23800000000000002,wt,8
153,731.404,571.5319999999999,172.725,1036,0.7559999999999999,279.203,37.058,0.16699999999999998,wt,3
153,736.878,255.86700000000002,145.00799999999998,622,0.725,195.80599999999998,29.298000000000002,0.204,wt,2
153,796.055,480.83099999999996,40.855,1220,0.775,342.215,41.934,0.131,wt,5
153,793.6560000000001,670.8580000000001,147.095,858,0.821,183.078,34.738,0.322,wt,6
153,802.245,792.008,124.59200000000001,632,0.789,182.007,28.638,0.24,wt,22
153,856.831,542.558,138.289,1408,0.687,362.74199999999996,52.995,0.134,wt,9
153,903.077,584.2819999999999,40.365,1098,0.74,291.103,41.309,0.163,wt,12
153,990.112,472.38699999999994,98.531,899,0.799,227.605,34.728,0.218,wt,16
153,998.7919999999999,847.9810000000001,62.903999999999996,1203,0.795,261.889,42.54600000000001,0.22,wt,17
153,1010.4910000000001,400.649,153.997,866,0.7979999999999999,247.605,37.568000000000005,0.17800000000000002,wt,18
153,705.331,735.605,24.101999999999997,966,0.8,233.84799999999998,36.522,0.222,wt,20
153,687.064,307.58099999999996,121.264,582,0.78,160.208,28.134,0.285,wt,25
153,706.372,500.842,56.915,2195,0.725,463.45300000000003,71.881,0.128,wt,1
153,20.504,561.943,51.11600000000001,754,0.737,224.676,34.166,0.188,wt,0
153,92.447,487.477,137.02100000000002,1580,0.765,387.713,55.816,0.132,wt,24
153,328.476,566.82,35.538000000000004,581,0.772,171.765,28.362,0.247,wt,29
153,333.10699999999997,871.674,16.144000000000002,760,0.802,169.765,32.672,0.331,wt,28
153,387.019,372.163,106.557,753,0.8059999999999999,168.593,32.134,0.33299999999999996,wt,32
153,399.76,686.221,12.2,832,0.799,193.563,33.235,0.27899999999999997,wt,33
153,598.122,179.851,97.90700000000001,747,0.8079999999999999,209.80599999999998,32.648,0.213,wt,37
153,683.435,177.592,160.769,1112,0.7879999999999999,284.86,39.122,0.172,wt,21
154,800.145,792.46,115.821,620,0.777,154.208,28.568,0.32799999999999996,wt,22
154,794.1010000000001,671.4839999999999,5.44,875,0.769,211.94799999999998,35.09,0.245,wt,6
154,732.263,570.637,134.091,1039,0.742,281.30400000000003,37.174,0.165,wt,3
154,736.6089999999999,255.04,155.556,607,0.736,207.563,29.105,0.177,wt,2
154,809.049,928.4,69.775,709,0.757,187.421,34.171,0.254,wt,8
154,796.9780000000001,479.82599999999996,67.98899999999999,1217,0.728,342.70099999999996,41.801,0.13,wt,5
154,856.437,542.185,160.096,1357,0.6920000000000001,392.441,51.972,0.111,wt,9
154,902.298,584.753,67.964,1068,0.7559999999999999,297.83099999999996,38.497,0.151,wt,12
154,989.4119999999999,470.332,110.556,893,0.807,200.392,36.193000000000005,0.27899999999999997,wt,16
154,998.6439999999999,849.2360000000001,10.081,1161,0.8079999999999999,256.475,40.856,0.222,wt,17
154,1011.684,401.52,149.744,790,0.752,206.83599999999998,35.913000000000004,0.23199999999999998,wt,18
154,705.9760000000001,736.79,164.982,964,0.784,239.505,36.486999999999995,0.21100000000000002,wt,20
154,705.4939999999999,501.392,57.848,2214,0.69,554.264,75.622,0.091,wt,1
154,23.500999999999998,563.774,127.74700000000001,740,0.777,202.635,33.201,0.226,wt,0
154,85.506,475.52,40.236,1365,0.784,300.17400000000004,44.043,0.19,wt,24
154,330.37800000000004,566.611,100.305,541,0.7490000000000001,166.451,28.421,0.245,wt,29
154,332.048,873.721,165.579,723,0.8170000000000001,186.83599999999998,31.313000000000002,0.26,wt,28
154,390.92199999999997,373.165,50.013000000000005,770,0.775,199.563,33.949,0.243,wt,32
154,399.181,685.702,4.635,813,0.823,189.078,32.268,0.28600000000000003,wt,33
154,686.446,306.797,7.125,576,0.787,154.451,27.480999999999998,0.303,wt,25
154,597.9019999999999,180.984,57.995,766,0.797,181.078,32.911,0.294,wt,37
154,682.863,175.968,168.69,1115,0.802,224.53400000000002,38.47,0.278,wt,21
155,801.184,793.3610000000001,108.97,618,0.78,177.179,28.854,0.247,wt,22
155,793.2869999999999,671.921,151.07399999999998,878,0.789,206.291,37.141,0.259,wt,6
155,731.238,572.185,23.025,985,0.748,225.94799999999998,35.724000000000004,0.242,wt,3
